user_id,anime_id,rating,watching_status,watched_episodes
12,32023,0,1,4
12,33475,0,1,7
12,5356,0,1,0
12,28833,0,1,4
12,30091,0,1,7
12,10800,0,1,11
12,32407,0,1,0
12,31318,0,1,4
12,31147,0,1,2
12,1482,0,1,0
12,32370,0,1,0
12,2025,0,1,10
12,35849,0,1,21
12,28223,0,1,0
12,8086,0,1,12
12,16512,0,1,5
12,31710,0,1,4
12,11783,0,1,0
12,16385,0,1,0
12,2795,0,1,9
12,6746,0,1,2
12,23199,0,1,0
12,27831,0,1,0
12,32608,0,1,5
12,21167,0,1,1
12,22297,0,1,0
12,24765,0,1,0
12,31637,0,1,2
12,27631,0,1,9
12,17895,0,1,0
12,34279,0,1,11
12,10793,0,1,7
12,411,0,1,0
12,18055,0,1,5
12,32981,0,1,2
12,27829,0,1,11
12,11617,0,1,0
12,24703,0,1,0
12,33421,0,1,5
12,31338,0,1,11
12,5781,0,1,0
12,14765,0,1,1
12,26441,0,1,0
12,35076,0,1,3
12,16668,0,1,5
12,27503,0,1,3
12,24439,0,1,10
12,5420,0,1,0
12,38000,0,1,12
12,31798,0,1,2
12,32937,0,1,3
12,32214,0,1,1
12,5079,0,1,2
12,28423,0,1,0
12,24011,0,1,2
12,33605,0,1,0
12,3572,0,1,3
12,34599,0,1,1
12,157,0,1,0
12,15813,0,1,0
12,15565,0,1,1
12,31845,0,1,0
12,11761,0,1,2
12,20033,0,1,4
12,31251,0,1,18
12,31442,0,1,6
12,6030,0,1,0
12,31404,0,1,3
12,18897,0,1,4
12,19815,0,1,5
12,31452,0,1,5
12,32962,0,1,1
12,11933,0,1,0
12,31143,0,1,0
12,8769,0,1,0
12,24705,0,1,0
12,35073,0,1,0
12,28927,0,1,0
12,31181,0,1,0
12,1943,0,1,0
12,31223,0,1,11
12,35240,0,1,0
12,28617,0,1,4
12,32360,0,1,11
12,34561,0,1,5
12,32961,0,1,0
12,32094,0,1,1
12,11227,0,1,0
12,10156,0,1,3
12,33726,0,1,8
12,33113,0,1,0
12,32032,0,1,4
12,32595,0,1,2
12,4063,0,1,0
12,27613,0,1,0
12,355,0,1,2
12,1559,0,1,0
12,29786,0,1,0
12,30363,0,1,5
12,34547,0,1,5
12,33433,0,1,10
12,6802,0,1,0
12,33775,0,1,10
12,32105,0,1,11
12,3667,0,1,3
12,4884,0,1,6
12,6758,0,1,0
12,2001,0,1,1
12,33026,0,1,1
12,3455,0,1,0
12,4654,0,1,9
12,11743,0,1,0
12,33023,0,1,2
12,26443,0,1,8
12,33377,0,1,8
12,177,0,1,0
12,30901,0,1,0
12,935,0,1,1
12,20053,0,1,1
12,4415,0,1,0
12,24405,10,1,63
12,23847,0,1,0
12,28677,0,1,2
12,32615,0,1,11
12,30740,0,1,0
12,18497,0,1,0
12,1840,0,1,0
12,14075,0,1,14
12,3269,10,2,1
12,873,10,2,26
12,48,10,2,26
12,11375,10,2,1
12,11759,10,2,24
12,31790,0,2,12
12,30123,0,2,12
12,31173,0,2,12
12,22199,0,2,24
12,47,0,2,1
12,22729,0,2,12
12,27655,0,2,12
12,22147,0,2,13
12,6547,10,2,13
12,9989,10,2,11
12,9919,0,2,25
12,33506,0,2,12
12,28391,0,2,12
12,28249,0,2,25
12,31821,0,2,8
12,10218,0,2,1
12,12113,0,2,1
12,20787,0,2,13
12,22547,0,2,13
12,11633,0,2,10
12,31964,10,2,13
12,33486,10,2,25
12,36456,0,2,25
12,28755,0,2,1
12,11241,0,2,12
12,22433,0,2,12
12,14345,0,2,12
12,31478,0,2,12
12,32867,0,2,12
12,1689,0,2,3
12,10163,0,2,11
12,28999,0,2,13
12,4186,0,2,24
12,1575,10,2,25
12,11703,0,2,13
12,25731,0,2,25
12,34497,10,2,12
12,552,10,2,54
12,1313,10,2,50
12,25687,0,2,1
12,31163,0,2,12
12,10155,0,2,13
12,223,10,2,153
12,813,10,2,291
12,23333,0,2,12
12,31339,0,2,12
12,4726,10,2,12
12,28121,10,2,13
12,7465,0,2,1
12,6702,0,2,175
12,22043,0,2,102
12,356,10,2,24
12,121,10,2,51
12,5114,10,2,64
12,30544,0,2,12
12,31737,0,2,12
12,28907,0,2,12
12,25907,0,2,1
12,31629,0,2,13
12,28791,0,2,12
12,13161,0,2,12
12,31859,0,2,12
12,15613,0,2,13
12,20689,0,2,12
12,28211,0,2,1
12,15225,10,2,12
12,20853,0,2,12
12,24231,0,2,10
12,9760,0,2,1
12,431,10,2,1
12,25159,0,2,12
12,35203,0,2,12
12,34565,0,2,13
12,14467,0,2,13
12,27991,0,2,13
12,16662,10,2,1
12,36407,0,2,12
12,22535,0,2,24
12,34104,0,2,13
12,30831,0,2,10
12,237,10,2,50
12,28623,0,2,12
12,433,0,2,1
12,32245,0,2,26
12,25283,0,2,12
12,33489,0,2,25
12,17265,0,2,25
12,23321,10,2,25
12,32083,0,2,12
12,17247,0,2,12
12,24455,0,2,13
12,18115,0,2,25
12,14513,0,2,25
12,19769,0,2,12
12,20785,10,2,26
12,35062,10,2,24
12,9936,0,2,12
12,14833,0,2,12
12,21603,0,2,12
12,32182,0,2,12
12,37510,0,2,13
12,15315,0,2,10
12,164,0,2,1
12,11021,10,2,24
12,16335,10,2,1
12,23755,0,2,24
12,34577,0,2,24
12,31722,0,2,4
12,20,10,2,220
12,442,10,2,1
12,936,10,2,1
12,2144,10,2,1
12,1735,10,2,500
12,2472,10,2,1
12,4437,10,2,1
12,6325,10,2,1
12,8246,10,2,1
12,10589,10,2,1
12,13667,10,2,1
12,31764,0,2,13
12,20507,0,2,12
12,30503,0,2,13
12,30276,0,2,12
12,14749,10,2,13
12,19369,10,2,12
12,29803,0,2,13
12,26243,0,2,12
12,27775,10,2,13
12,31559,0,2,12
12,34300,0,2,12
12,33926,0,2,12
12,37932,0,2,12
12,37078,0,2,3
12,30296,0,2,12
12,23421,0,2,12
12,31240,0,2,25
12,28497,0,2,12
12,32951,0,2,12
12,30749,0,2,12
12,12477,10,2,1
12,13759,10,2,24
12,5940,0,2,12
12,22663,0,2,12
12,22877,0,2,12
12,22273,0,2,12
12,24037,0,2,12
12,199,10,2,1
12,21843,0,2,12
12,30736,0,2,24
12,16498,10,2,25
12,23233,0,2,12
12,23325,0,2,24
12,33502,0,2,12
12,19775,0,2,12
12,24893,0,2,12
12,565,10,2,1
12,2418,0,2,1
12,16524,10,2,13
12,14289,10,2,13
12,5681,10,2,1
12,11757,10,2,25
12,36475,0,2,12
12,21881,10,2,24
12,20021,10,2,1
12,29758,0,2,12
12,24133,0,2,12
12,6046,0,2,1
12,30911,0,2,12
12,24459,0,2,1
12,16417,10,2,12
12,35790,0,2,25
12,513,0,2,1
12,22687,0,2,13
12,31430,0,2,13
12,16870,10,2,1
12,2236,0,2,1
12,16011,10,2,24
12,523,10,2,1
12,25157,0,2,12
12,33478,0,2,12
12,14283,10,2,12
12,19023,0,2,12
12,21189,0,2,1
12,21085,0,2,12
12,14813,10,2,13
12,4548,0,2,12
12,34176,0,2,12
12,1195,0,2,13
12,10408,0,3,0
12,2593,0,3,0
12,12355,0,3,0
12,759,0,3,0
12,6682,0,6,0
12,17082,0,6,0
12,31580,0,6,0
12,30868,0,6,0
12,30869,0,6,0
12,30870,0,6,0
12,17325,0,6,0
12,12149,0,6,0
12,14941,0,6,0
12,15085,0,6,0
12,11111,0,6,0
12,21995,0,6,0
12,1224,0,6,0
12,10447,0,6,0
12,7647,0,6,0
12,9074,0,6,0
12,16518,0,6,0
12,477,0,6,0
12,962,0,6,0
12,6166,0,6,0
12,5081,0,6,0
12,30782,0,6,0
12,150,0,6,0
12,2142,0,6,0
12,4197,0,6,0
12,58,0,6,0
12,1380,0,6,0
12,998,0,6,0
12,21405,0,6,0
12,1681,0,6,0
12,32866,0,6,0
12,33041,0,6,0
12,12293,0,6,0
12,21677,0,6,0
12,10578,0,6,0
12,4975,0,6,0
12,14397,0,6,0
12,16169,0,6,0
12,16157,0,6,0
12,14741,0,6,0
12,18671,0,6,0
12,2167,0,6,0
12,4181,0,6,0
12,1818,0,6,0
12,2904,0,6,0
12,9479,0,6,0
12,12549,0,6,0
12,11843,0,6,0
12,6880,0,6,0
12,17513,0,6,0
12,294,0,6,0
12,295,0,6,0
12,9493,0,6,0
12,9330,0,6,0
12,3230,0,6,0
12,4798,0,6,0
12,27833,0,6,0
12,226,0,6,0
12,28221,0,6,0
12,15,0,6,0
12,15883,0,6,0
12,14829,0,6,0
12,20509,0,6,0
12,227,0,6,0
12,32979,0,6,0
12,9367,0,6,0
12,18001,0,6,0
12,13335,0,6,0
12,4725,0,6,0
12,74,0,6,0
12,782,0,6,0
12,18229,0,6,0
12,17651,0,6,0
12,240,0,6,0
12,2508,0,6,0
12,18465,0,6,0
12,132,0,6,0
12,16918,0,6,0
12,19363,0,6,0
12,15863,0,6,0
12,1140,0,6,0
12,918,0,6,0
12,14131,0,6,0
12,18617,0,6,0
12,23079,0,6,0
12,21273,0,6,0
12,21431,0,6,0
12,134,0,6,0
12,20583,0,6,0
12,21681,0,6,0
12,1570,0,6,0
12,15809,0,6,0
12,2026,0,6,0
12,270,0,6,0
12,379,0,6,0
12,22099,0,6,0
12,2002,0,6,0
12,12461,0,6,0
12,910,0,6,0
12,1988,0,6,0
12,20431,0,6,0
12,8426,0,6,0
12,136,0,6,0
12,11061,0,6,0
12,12189,0,6,0
12,20457,0,6,0
12,11013,0,6,0
12,22123,0,6,0
12,21327,0,6,0
12,10357,0,6,0
12,12413,0,6,0
12,13331,0,6,0
12,953,0,6,0
12,5680,0,6,0
12,18295,0,6,0
12,8525,0,6,0
12,10080,0,6,0
12,16706,0,6,0
12,21563,0,6,0
12,10372,0,6,0
12,16009,0,6,0
12,19685,0,6,0
12,16035,0,6,0
12,1604,0,6,0
12,274,0,6,0
12,18679,0,6,0
12,6045,0,6,0
12,9656,0,6,0
12,32281,0,6,0
12,22817,0,6,0
12,16732,0,6,0
12,20971,0,6,0
12,18495,0,6,0
12,11887,0,6,0
12,16001,0,6,0
12,8841,0,6,0
12,10790,0,6,0
12,16782,0,6,0
12,4898,0,6,0
12,6707,0,6,0
12,251,0,6,0
12,18153,0,6,0
12,10456,0,6,0
12,12487,0,6,0
12,97,0,6,0
12,10336,0,6,0
12,13655,0,6,0
12,7598,0,6,0
12,15051,0,6,0
12,19111,0,6,0
12,23133,0,6,0
12,9756,0,6,0
12,21421,0,6,0
12,21835,0,6,0
12,21863,0,6,0
12,8100,0,6,0
12,14527,0,6,0
12,1138,0,6,0
12,19257,0,6,0
12,33852,0,6,0
12,28817,0,6,0
12,20541,0,6,0
12,10620,0,6,0
12,9181,0,6,0
12,457,0,6,0
12,21939,0,6,0
12,16067,0,6,0
12,9934,0,6,0
12,10161,0,6,0
12,21177,0,6,0
12,19855,0,6,0
12,22735,0,6,0
12,853,0,6,0
12,5530,0,6,0
12,161,0,6,0
12,325,0,6,0
12,10588,0,6,0
12,5682,0,6,0
12,16397,0,6,0
12,13601,0,6,0
12,19315,0,6,0
12,165,0,6,0
12,23309,0,6,0
12,14921,0,6,0
12,12281,0,6,0
12,19799,0,6,0
12,13599,0,6,0
12,22865,0,6,0
12,25867,0,6,0
12,64,0,6,0
12,18041,0,6,0
12,13517,0,6,0
12,21561,0,6,0
12,20709,0,6,0
12,17777,0,6,0
12,5671,0,6,0
12,16123,0,6,0
12,20047,0,6,0
12,205,0,6,0
12,19365,0,6,0
12,11499,0,6,0
12,30806,0,6,0
12,20973,0,6,0
12,11751,0,6,0
12,15793,0,6,0
12,21573,0,6,0
12,18119,0,6,0
12,2787,0,6,0
12,6773,0,6,0
12,7724,0,6,0
12,13125,0,6,0
12,79,0,6,0
12,1836,0,6,0
12,9863,0,6,0
12,12191,0,6,0
12,20555,0,6,0
12,22101,0,6,0
12,75,0,6,0
12,17080,0,6,0
12,8098,0,6,0
12,478,0,6,0
12,9253,0,6,0
12,21067,0,6,0
12,18277,0,6,0
12,6381,0,6,0
12,849,0,6,0
12,4382,0,6,0
12,12445,0,6,0
12,5734,0,6,0
12,6444,0,6,0
12,696,0,6,0
12,9941,0,6,0
12,12015,0,6,0
12,12017,0,6,0
12,8937,0,6,0
12,14227,0,6,0
12,18139,0,6,0
12,4224,0,6,0
12,6,0,6,0
12,17909,0,6,0
12,30385,0,6,0
12,3457,0,6,0
12,4752,0,6,0
12,1744,0,6,0
12,202,0,6,0
12,14355,0,6,0
12,21435,0,6,0
12,1543,0,6,0
12,9331,0,6,0
12,20533,0,6,0
12,11319,0,6,0
12,17681,0,6,0
13,3841,0,1,0
13,3655,0,1,0
13,3588,0,1,0
13,3470,0,1,0
13,3613,0,1,0
13,3091,0,1,0
13,47,7,2,1
13,1576,8,2,26
13,150,5,2,50
13,2167,8,2,23
13,1575,10,2,25
13,2904,0,2,25
13,2025,9,2,25
13,2164,10,2,26
13,4789,0,2,12
13,2924,10,2,12
13,2759,9,2,1
13,120,8,2,26
13,3092,0,2,12
13,1530,8,2,24
13,486,9,2,13
13,237,9,2,50
13,1810,8,2,12
13,2034,9,2,24
13,1887,9,2,24
13,3572,0,2,25
13,330,8,2,13
13,30,9,2,26
13,1210,6,2,24
13,2159,8,2,25
13,1569,8,2,12
13,4021,0,2,12
13,849,9,2,14
13,2236,9,2,1
13,3088,9,2,2
13,2685,0,2,3
13,861,10,2,24
13,2026,0,3,17
13,251,0,3,14
13,2963,0,3,2
13,2581,0,3,3
13,2926,0,3,6
13,2605,0,3,4
13,857,4,4,0
13,3457,1,4,0
13,4177,0,6,0
13,4181,0,6,0
13,4059,0,6,0
13,1,0,6,0
13,1535,0,6,0
13,3784,0,6,0
13,3785,0,6,0
13,3786,0,6,0
13,143,0,6,0
13,4080,0,6,0
13,457,0,6,0
13,877,0,6,0
13,2369,0,6,0
13,2787,0,6,0
13,3420,0,6,0
13,2596,0,6,0
13,4382,0,6,0
13,173,0,6,0
13,2129,0,6,0
13,3228,0,6,0
14,5114,10,1,40
14,35330,0,1,3
14,40028,0,1,7
14,6682,7,2,12
14,22199,7,2,24
14,19429,7,2,12
14,6547,8,2,13
14,9989,9,2,11
14,11111,7,2,12
14,9919,7,2,25
14,2251,10,2,13
14,32379,4,2,12
14,20787,5,2,13
14,889,8,2,12
14,4901,9,2,5
14,1519,9,2,12
14,11285,5,2,8
14,10490,3,2,12
14,31964,8,2,13
14,1575,9,2,25
14,2904,9,2,25
14,1,9,2,13
14,15109,7,2,12
14,1482,7,2,103
14,6747,5,2,12
14,16592,4,2,13
14,2025,8,2,25
14,7338,8,2,4
14,6573,8,2,12
14,1535,10,2,37
14,28223,9,2,1
14,1726,8,2,12
14,38668,8,2,12
14,31339,9,2,12
14,226,8,2,13
14,6702,7,2,175
14,10087,8,2,13
14,11741,8,2,12
14,121,8,2,51
14,21821,3,2,12
14,268,8,2,6
14,10793,6,2,22
14,28791,8,2,12
14,270,7,2,13
14,777,9,2,10
14,11077,8,2,3
14,8074,5,2,12
14,20853,8,2,12
14,24231,8,2,10
14,11061,10,2,148
14,14719,7,2,26
14,20899,8,2,24
14,26055,8,2,24
14,33,9,2,25
14,18679,7,2,24
14,22535,8,2,24
14,33206,9,2,13
14,250,8,2,150
14,30831,7,2,10
14,32937,8,2,10
14,28623,7,2,12
14,18153,8,2,12
14,14349,9,2,1
14,19489,9,2,1
14,34599,9,2,13
14,9756,8,2,12
14,10620,6,2,26
14,3342,7,2,6
14,32182,9,2,12
14,37510,9,2,13
14,30,10,2,26
14,10165,8,2,26
14,19815,9,2,12
14,10588,6,2,25
14,3366,7,2,26
14,5682,7,2,26
14,22135,9,2,11
14,34514,8,2,18
14,13601,8,2,22
14,23281,9,2,11
14,31240,8,2,25
14,30806,4,2,12
14,23273,9,2,22
14,4581,5,2,13
14,5034,6,2,12
14,21843,7,2,12
14,16498,8,2,25
14,25777,9,2,12
14,35760,8,2,12
14,38524,9,2,10
14,3588,8,2,51
14,9253,9,2,24
14,18277,6,2,24
14,11757,7,2,25
14,2001,9,2,27
14,21353,7,2,12
14,22319,8,2,12
14,33352,8,2,13
14,23283,9,2,11
14,33506,0,4,5
14,32370,0,4,11
14,30694,0,4,51
14,3230,0,4,2
14,22043,7,4,55
14,28907,0,4,1
14,23251,0,4,3
14,33489,0,4,5
14,23605,1,4,0
14,21,8,4,689
14,28297,0,4,9
14,30240,0,4,9
14,205,0,4,4
14,30736,0,4,10
14,21881,4,4,19
14,27899,0,4,4
14,31580,0,6,0
14,32827,0,6,0
14,67,0,6,0
14,34618,0,6,0
14,31043,0,6,0
14,1818,0,6,0
14,31163,0,6,0
14,36480,0,6,0
14,34662,0,6,0
14,31859,0,6,0
14,967,0,6,0
14,570,0,6,0
14,39247,0,6,0
14,35145,0,6,0
14,34984,0,6,0
14,34626,0,6,0
14,34389,0,6,0
14,5039,0,6,0
14,41084,0,6,0
14,36862,0,6,0
14,38256,0,6,0
14,31537,0,6,0
14,10721,0,6,0
14,16067,0,6,0
14,33674,0,6,0
14,29803,0,6,0
14,27775,0,6,0
14,39491,0,6,0
14,39587,0,6,0
14,34642,0,6,0
14,7311,0,6,0
14,849,0,6,0
14,4107,0,6,0
14,4565,0,6,0
14,4224,0,6,0
14,6,0,6,0
14,18245,0,6,0
14,7785,0,6,0
15,34572,0,1,166
15,34566,0,1,188
15,40852,0,1,7
15,40906,0,1,21
15,41911,0,1,21
15,40961,0,1,9
15,40748,0,1,20
15,40750,0,1,8
15,41834,0,1,20
15,37984,0,1,9
15,41109,0,1,7
15,41573,0,1,7
15,39535,0,1,9
15,41491,0,1,6
15,21,0,1,965
15,41899,0,1,8
15,40351,0,1,58
15,42203,0,1,7
15,40594,0,1,9
15,39551,0,1,8
15,41380,0,2,12
15,13535,0,2,13
15,31964,0,2,13
15,33486,0,2,25
15,35262,0,2,1
15,36456,0,2,25
15,38408,0,2,25
15,41468,0,2,3
15,40056,0,2,12
15,38668,0,2,12
15,223,10,2,153
15,225,5,2,64
15,987,0,2,1
15,502,10,2,1
15,891,0,2,1
15,892,0,2,1
15,893,0,2,1
15,2520,0,2,1
15,30694,0,2,131
15,813,0,2,291
15,894,0,2,1
15,895,0,2,1
15,896,0,2,1
15,897,0,2,1
15,898,0,2,1
15,899,0,2,1
15,900,0,2,1
15,901,0,2,1
15,902,0,2,1
15,903,0,2,1
15,904,0,2,1
15,905,0,2,1
15,906,0,2,1
15,986,0,2,1
15,985,0,2,1
15,984,0,2,2
15,5152,0,2,1
15,40454,0,2,12
15,40956,0,2,24
15,34662,0,2,25
15,34321,0,2,1
15,36915,0,2,1
15,38084,0,2,21
15,356,0,2,24
15,22297,0,2,12
15,28701,0,2,13
15,10087,0,2,13
15,11741,0,2,12
15,72,7,2,12
15,40074,0,2,12
15,39576,0,2,1
15,38830,0,2,12
15,33421,0,2,12
15,35333,0,2,24
15,38536,0,2,8
15,38909,0,2,13
15,40010,0,2,12
15,31933,0,2,39
15,40221,0,2,13
15,38000,0,2,26
15,40595,0,2,12
15,30831,0,2,10
15,32937,0,2,10
15,34626,0,2,1
15,32380,0,2,1
15,38040,0,2,1
15,37599,0,2,12
15,40571,0,2,12
15,37576,0,2,13
15,40496,0,2,13
15,39701,0,2,24
15,761,0,2,1
15,2472,0,2,1
15,4437,0,2,1
15,594,9,2,1
15,41345,0,2,13
15,30276,0,2,12
15,40436,0,2,12
15,37345,0,2,24
15,527,10,2,276
15,1564,0,2,192
15,2363,0,2,16
15,39355,0,2,21
15,39587,0,2,13
15,1559,0,2,50
15,32105,0,2,50
15,341,6,2,25
15,40540,0,2,11
15,41353,0,2,13
15,29854,0,2,26
15,37936,0,2,3
15,482,7,2,180
15,392,8,2,112
15,44881,0,6,0
15,41587,0,6,0
15,44983,0,6,0
15,39486,0,6,0
15,44087,0,6,0
15,41623,0,6,0
15,6594,0,6,0
15,40456,0,6,0
15,47778,0,6,0
15,44276,0,6,0
15,42205,0,6,0
15,40586,0,6,0
15,41488,0,6,0
16,35248,0,1,1
16,19429,0,1,5
16,28391,0,1,1
16,37171,0,1,3
16,4999,0,1,1
16,36516,0,1,1
16,13535,0,1,3
16,150,0,1,3
16,33985,0,1,3
16,10578,0,1,1
16,32407,0,1,5
16,15109,0,1,2
16,8915,0,1,3
16,28223,0,1,2
16,33988,0,1,7
16,42571,0,1,1
16,9330,0,1,3
16,38671,0,1,5
16,1250,0,1,15
16,23289,0,1,3
16,32936,0,1,3
16,241,0,1,1
16,14811,0,1,3
16,21273,0,1,1
16,36028,0,1,3
16,31629,0,1,5
16,34279,0,1,3
16,37806,0,1,5
16,11785,0,1,2
16,20689,0,1,3
16,32981,0,1,3
16,37141,0,1,1
16,24703,0,1,1
16,31338,0,1,3
16,35413,0,1,1
16,9041,0,1,2
16,25429,0,1,4
16,37991,9,1,39
16,38619,0,1,1
16,28387,0,1,3
16,35076,0,1,3
16,24873,0,1,1
16,37999,8,1,3
16,16009,0,1,3
16,10568,0,1,2
16,19685,0,1,3
16,21511,0,1,4
16,1606,0,1,3
16,36407,0,1,2
16,38000,8,1,18
16,3229,0,1,2
16,37475,0,1,2
16,34104,0,1,1
16,15379,0,1,6
16,25283,0,1,3
16,97,0,1,2
16,193,0,1,3
16,17247,0,1,5
16,34599,0,1,2
16,19769,0,1,6
16,10213,0,1,1
16,37576,0,1,3
16,31845,0,1,3
16,10620,0,1,4
16,2931,0,1,2
16,40483,0,1,7
16,23755,0,1,3
16,30016,0,1,3
16,31764,0,1,3
16,17549,0,1,5
16,11933,0,1,8
16,21,0,1,50
16,7769,0,1,1
16,19369,0,1,7
16,11179,0,1,4
16,19315,0,1,6
16,33926,0,1,3
16,30749,0,1,2
16,17777,0,1,5
16,34102,0,1,3
16,167,8,1,18
16,5940,0,1,1
16,22663,0,1,2
16,32595,0,1,5
16,5355,0,1,1
16,31229,0,1,7
16,2104,0,1,3
16,5220,0,1,3
16,16498,0,1,3
16,33433,0,1,2
16,24133,0,1,5
16,35790,10,1,17
16,174,0,1,15
16,33377,0,1,1
16,34019,0,1,3
16,39324,8,1,1
16,1293,0,1,3
16,29854,0,1,5
16,37521,0,1,5
16,16742,0,1,5
16,32899,0,1,1
16,21085,0,1,10
16,20053,0,1,3
16,24405,0,1,50
16,12403,0,1,3
16,34176,0,1,3
16,1195,0,1,6
16,34881,4,2,12
16,857,7,2,25
16,22729,7,2,12
16,27655,6,2,12
16,591,5,2,12
16,1749,5,2,1
16,22147,5,2,13
16,32171,4,2,12
16,6547,7,2,13
16,10067,5,2,1
16,11111,6,2,12
16,12581,4,2,1
16,2251,8,2,13
16,6347,6,2,13
16,8516,5,2,13
16,5081,7,2,15
16,9513,7,2,60
16,31904,5,2,10
16,20787,6,2,13
16,68,7,2,23
16,11285,5,2,8
16,31043,7,2,12
16,31964,6,2,13
16,10719,5,2,12
16,28755,6,2,1
16,33080,6,2,5
16,31478,7,2,12
16,1536,6,2,26
16,33475,6,2,12
16,1689,7,2,3
16,10163,6,2,11
16,232,5,2,70
16,10012,5,2,12
16,28999,7,2,13
16,4186,6,2,24
16,14741,5,2,12
16,20031,6,2,12
16,12549,5,2,12
16,11843,7,2,12
16,15583,6,2,12
16,19163,6,2,10
16,36633,4,2,12
16,34497,5,2,12
16,9379,5,2,12
16,8086,7,2,24
16,31163,7,2,12
16,31710,4,2,12
16,37520,9,2,24
16,31339,7,2,12
16,3230,5,2,12
16,28121,5,2,13
16,503,2,2,2
16,34321,5,2,1
16,356,7,2,24
16,6922,7,2,1
16,22297,6,2,12
16,28701,7,2,13
16,27821,0,2,1
16,10087,8,2,13
16,11741,8,2,12
16,317,7,2,1
16,2952,8,2,1
16,1157,6,2,25
16,71,6,2,24
16,5114,8,2,64
16,33731,6,2,12
16,74,5,2,26
16,30544,7,2,12
16,31737,7,2,12
16,2508,6,2,12
16,132,7,2,49
16,476,6,2,12
16,37349,6,2,12
16,39576,7,2,1
16,27631,6,2,13
16,21431,5,2,13
16,37105,8,2,12
16,133,5,2,12
16,881,3,2,1
16,1679,3,2,3
16,10793,8,2,22
16,13161,5,2,12
16,31859,7,2,12
16,32648,6,2,12
16,15809,6,2,13
16,2026,7,2,52
16,15225,5,2,12
16,11617,6,2,12
16,15451,6,2,12
16,8074,6,2,12
16,36296,7,2,12
16,33421,6,2,12
16,37446,5,2,12
16,25159,5,2,12
16,249,7,2,167
16,37210,6,2,12
16,5781,6,2,13
16,35203,4,2,12
16,21327,5,2,12
16,14765,5,2,25
16,29785,6,2,13
16,14719,5,2,26
16,20899,6,2,24
16,26055,8,2,24
16,31933,7,2,39
16,14467,7,2,13
16,16904,6,2,1
16,27991,7,2,13
16,8525,7,2,12
16,10080,8,2,12
16,24439,6,2,12
16,1086,6,2,26
16,21671,6,2,23
16,516,6,2,358
16,32281,8,2,1
16,33082,7,2,1
16,1579,4,2,25
16,31798,6,2,12
16,9260,7,2,1
16,31757,7,2,1
16,31758,7,2,1
16,33206,6,2,13
16,31952,5,2,12
16,30831,7,2,10
16,32937,7,2,10
16,32380,6,2,1
16,38040,7,2,1
16,8841,6,2,12
16,10790,7,2,10
16,237,7,2,50
16,28623,6,2,12
16,9213,6,2,1
16,251,5,2,78
16,33489,7,2,25
16,17265,7,2,25
16,23321,8,2,25
16,189,6,2,24
16,576,5,2,13
16,276,6,2,12
16,21863,5,2,12
16,40496,7,2,13
16,10721,5,2,24
16,10110,5,2,13
16,32438,5,2,12
16,738,7,2,102
16,8424,5,2,12
16,32182,6,2,12
16,37510,7,2,13
16,15315,6,2,10
16,9181,6,2,12
16,31442,6,2,13
16,1722,6,2,26
16,20,7,2,220
16,442,6,2,1
16,8246,5,2,1
16,15689,6,2,4
16,10165,7,2,26
16,11597,6,2,11
16,19815,6,2,12
16,33674,8,2,1
16,20507,5,2,12
16,30503,6,2,13
16,18095,5,2,12
16,32962,5,2,12
16,30276,7,2,12
16,31772,6,2,6
16,195,5,2,12
16,19221,6,2,10
16,24705,6,2,12
16,36027,4,2,12
16,29803,7,2,13
16,35073,6,2,13
16,37675,6,2,13
16,26243,6,2,12
16,28927,7,2,12
16,33091,7,2,5
16,27775,8,2,13
16,10711,4,2,12
16,1538,6,2,24
16,209,5,2,26
16,30296,7,2,12
16,25345,8,2,4
16,210,6,2,161
16,31240,8,2,25
16,238,7,2,42
16,30015,6,2,13
16,32262,5,2,12
16,31716,5,2,13
16,34126,5,2,11
16,19799,5,2,3
16,29035,5,2,6
16,28497,7,2,12
16,22865,6,2,12
16,1699,0,2,24
16,2993,6,2,13
16,4214,7,2,13
16,45,7,2,94
16,21561,6,2,11
16,957,5,2,39
16,32542,7,2,12
16,13759,6,2,24
16,14515,5,2,12
16,24,7,2,26
16,846,7,2,26
16,6500,4,2,24
16,37450,7,2,13
16,20973,5,2,12
16,34240,7,2,1
16,29786,7,2,12
16,23233,7,2,12
16,1557,6,2,26
16,170,6,2,101
16,152,7,2,24
16,3588,6,2,51
16,9253,9,2,24
16,30484,9,2,23
16,32188,6,2,1
16,3332,5,2,35
16,18277,6,2,24
16,11757,5,2,25
16,21881,5,2,24
16,29758,5,2,12
16,30911,6,2,12
16,3594,6,2,26
16,2001,8,2,27
16,37430,7,2,24
16,34009,0,2,12
16,3455,5,2,26
16,13663,5,2,12
16,28979,6,2,12
16,4654,6,2,24
16,22319,6,2,12
16,1218,5,2,13
16,4224,7,2,25
16,25157,5,2,12
16,177,6,2,26
16,969,7,2,26
16,34902,5,2,12
16,479,6,2,51
16,861,7,2,24
16,793,6,2,1
16,14813,7,2,13
16,23847,7,2,13
16,28,5,2,69
16,37779,8,2,12
16,28677,5,2,12
16,8861,6,2,12
16,32615,7,2,12
16,35507,7,2,12
16,392,6,2,112
16,7647,0,3,5
16,12293,0,3,3
16,2025,0,3,15
16,34542,0,3,8
16,1604,8,3,104
16,33487,0,3,1
16,17074,0,3,15
16,34561,0,3,13
